,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
315,255476,VEGAN LONGTERM SHARE GORGEOUS 2b/2ba PRIME WBURG!,1302029,Bree,Brooklyn,Williamsburg,40.71028,-73.95409,Private room,93,30,34,2022-03-21,0.45,1,126,2,,
316,190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66836,-73.98166,Entire home/apt,130,3,263,2022-09-06,2.07,1,230,37,,
319,255601,Cozy Renovated 2 Bedroom Apartment 20min from City,1343630,Antonio,Brooklyn,Bedford-Stuyvesant,40.69100631538244,-73.95017714868206,Entire home/apt,213,4,215,2022-08-25,1.63,1,299,3,,
320,287845,Carroll Gardens Gem-2BD with Garden,1496847,Paul & Ewa,Brooklyn,Carroll Gardens,40.67933,-73.995,Entire home/apt,259,30,127,2022-07-09,0.98,1,288,2,,11231
322,257097,Sunny! 2br Steps to train/restaurants - 15 to NYC,315401,Jaime,Brooklyn,Bedford-Stuyvesant,40.68278,-73.95549,Entire home/apt,193,30,37,2022-04-30,0.28,1,298,1,,
327,195233,Precautions You Didn't Think Of? By Prospect Park!,949221,Dennis,Brooklyn,Prospect-Lefferts Gardens,40.65634,-73.95526,Private room,50,1,59,2020-01-02,0.6,2,0,0,,
328,195240,Covid Clean since '11!,949221,Dennis,Brooklyn,Flatbush,40.65468,-73.95721,Private room,60,1,89,2022-08-12,0.72,2,77,7,,
329,195989,"Sunny, Large, Park Slope Bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67641,-73.98161,Private room,105,3,223,2022-08-07,1.67,2,214,10,,
334,197942,"Private, Comfy, Cozy, Brooklyn close to Manhattan",289135,Toni,Brooklyn,Bedford-Stuyvesant,40.6836,-73.95445,Entire home/apt,198,7,237,2022-08-21,1.77,1,256,4,,
342,260672,Private Cozy Studio apartment / 20min taxi to JFK,1360296,Maria Daniela,Brooklyn,East New York,40.67516,-73.89233,Entire home/apt,165,3,43,2022-06-13,0.33,2,326,6,,
343,292637,Beautiful Spacious One Bedroom,1021834,Svetlana,Brooklyn,Crown Heights,40.67452,-73.96174,Entire home/apt,100,30,0,,,1,0,0,,
345,199312,Sunny Space in Williamsburg,973438,Susanne,Brooklyn,Williamsburg,40.71053,-73.94216,Private room,100,5,288,2020-03-07,2.14,1,190,0,,
347,294227,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,339,2,50,2022-06-05,0.4,30,232,5,,
348,294242,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,328,2,87,2022-07-24,0.73,30,228,7,,
351,294259,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,328,3,135,2022-08-28,1.07,30,206,24,,
352,294263,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,328,2,139,2022-08-17,1.13,30,224,20,,
353,294280,Loft Suite,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire home/apt,333,2,42,2022-06-04,0.33,30,229,10,,
354,295231,"Sunny, clean br available",1387286,Felicia,Brooklyn,Williamsburg,40.70951,-73.95015,Private room,63,30,1,2014-03-24,0.01,2,0,0,,
361,201992,Serene Park Slope Garden Apartment,988350,Andrea,Brooklyn,Park Slope,40.67466,-73.97853,Entire home/apt,190,30,106,2019-07-02,1.03,1,281,0,,
362,202273,Cozy and spacious - rare for NYC!,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,40.68702,-73.94917,Private room,55,30,72,2016-12-26,0.54,3,0,0,,
364,296717,"Cozy Corner, Bedford Ave  Brooklyn!",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68907,-73.95384,Private room,55,7,21,2020-01-05,0.17,4,95,0,,
365,262405,Spacious Townhome Apartment,1376778,Wade,Brooklyn,East Flatbush,40.6446,-73.94184,Entire home/apt,101,18,70,2022-08-22,0.56,1,58,1,,
366,298759,Large Double Room  Queenbed Wifi,1539749,Edward,Brooklyn,Bedford-Stuyvesant,40.68435,-73.94825,Private room,55,30,41,2022-06-10,0.34,3,334,1,,
369,263005,2 bedroom apt in charming brick townhouse,1380060,Marisa And Colin,Brooklyn,Fort Greene,40.69643,-73.97698,Entire home/apt,135,30,125,2022-07-17,0.96,1,44,4,,
370,204065,St. James Place 1.5-2bdrm 1block to PRATT & Gtrain,51038,Erica,Brooklyn,Clinton Hill,40.687,-73.96149,Entire home/apt,448,2,95,2022-08-22,0.71,2,318,26,,
372,299531,Feel like you never leave your home,1220404,Tom,Brooklyn,East New York,40.66646,-73.89254,Entire home/apt,95,30,147,2022-08-19,1.18,2,328,2,,
373,205485,Ideal Brooklyn Brownstone Apartment,1010242,Zora & Chris,Brooklyn,Bedford-Stuyvesant,40.68339,-73.94034,Entire home/apt,185,3,144,2022-08-16,1.07,1,227,9,,
374,301372,room with very nice view in Brooklyn,1294674,Alex,Brooklyn,Fort Greene,40.6857,-73.97388,Private room,45,30,28,2020-01-11,0.39,1,0,0,,
375,205867,Private Entrance - Private Parking,1012691,Tiffaney,Brooklyn,Williamsburg,40.72002,-73.94238,Entire home/apt,120,4,115,2022-08-27,0.91,1,203,14,,
377,263502,Prime Williamsburg 1/BD New Condo,1382749,Shaun,Brooklyn,Williamsburg,40.71838,-73.95617,Entire home/apt,185,180,24,2015-08-19,0.18,1,365,0,,
380,206316,"Sunny, Spacious Studio in Ft.Greene",1014639,Brett,Brooklyn,Fort Greene,40.6878,-73.97253,Entire home/apt,157,30,4,2018-08-27,0.07,1,0,0,,
381,206772,Williamsburg Exposed Brick Loft,1017473,Evan,Brooklyn,Williamsburg,40.7125,-73.96598,Entire home/apt,200,30,43,2021-12-12,0.33,1,270,1,,
385,265036,Private room w/ queen bed + rooftop,21188,Leo,Brooklyn,Crown Heights,40.67254,-73.95386,Private room,150,30,25,2019-09-28,0.34,1,180,0,,
387,305211,Your own 2 Bedroom Bedford and Grand Williamsburg,1570170,Kristina,Brooklyn,Williamsburg,40.71453,-73.96091,Entire home/apt,225,4,300,2022-08-31,2.41,1,260,37,,
389,306799,2 rooms; private entrance & bath!,1577961,Oona,Brooklyn,Bushwick,40.70674,-73.91959,Private room,67,30,129,2020-12-01,1.03,1,0,0,,
391,310524,Clinton Hill Duplex near Pratt w/Huge Patio!,1597481,Mary,Brooklyn,Bedford-Stuyvesant,40.69533,-73.96058,Private room,106,2,55,2022-08-29,0.43,1,252,25,,
394,206957,Bright Modern Charming Housebarge,1018472,Angus,Brooklyn,Sheepshead Bay,40.5847,-73.94088,Private room,72,14,129,2019-07-26,0.96,2,123,0,,
396,208148,Central Bedford Avenue Apartment,1024355,Martina,Brooklyn,Williamsburg,40.71955,-73.95471,Entire home/apt,185,30,14,2015-08-31,0.11,1,0,0,,
397,208889,Welcome to Brooklyn! Bed-Stuy,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,83,30,58,2022-03-17,0.43,2,163,3,,
402,267652,Private clean spacious room - Across from subway,164675,Janice,Brooklyn,Kensington,40.64295445222351,-73.97292779394526,Private room,75,13,36,2022-08-19,0.42,1,138,7,,
405,212544,Quiet One Bedroom in Park Slope,1096084,Daniel,Brooklyn,Gowanus,40.67828,-73.98414,Entire home/apt,100,30,9,2016-06-23,0.07,1,0,0,,
406,268481,Resort-like living in Williamsburg,1380703,Vishal,Brooklyn,Williamsburg,40.7154,-73.94028,Entire home/apt,150,30,1,2013-09-24,0.01,1,0,0,,
408,318187,"Huge, Sunny, Open Loft in Brooklyn",1633100,Ana,Brooklyn,Bushwick,40.70635,-73.92423,Entire home/apt,110,30,85,2022-07-30,0.68,1,138,22,,
411,216080,Spacious & Sunny Safe Haven,17571,Jane,Brooklyn,Fort Greene,40.69061113135315,-73.97346354666496,Private room,199,2,132,2022-09-02,0.99,2,279,38,,
414,269283,"Brooklyn: Bright, Spacious & Cozy + Good Vibes",1410714,Antoinette,Brooklyn,Crown Heights,40.66385,-73.93229,Entire home/apt,50,30,33,2022-01-17,0.28,2,20,2,,
417,219066,"Wonderful Studio In Brooklyn, NY!!!",447754,Yana,Brooklyn,Bensonhurst,40.61943,-73.99232,Entire home/apt,110,10,30,2022-06-09,0.23,1,124,2,,
418,320877,Entire 2 Bedroom Apartment in Williamsburg,1366194,Fabiana,Brooklyn,Williamsburg,40.71075,-73.95773,Entire home/apt,232,30,26,2017-06-24,0.35,1,0,0,,
420,220563,Lovely HUGE Master Bed + Study,918087,Jacqui,Brooklyn,Bedford-Stuyvesant,40.68788,-73.95014,Private room,75,30,59,2017-01-05,0.44,3,0,0,,
423,220739,Huge & Swank 2 BR Loft w/ Stellar Rooftop Views!,1144721,Andrew,Brooklyn,Bushwick,40.70608,-73.92358,Entire home/apt,295,30,120,2022-09-01,0.96,2,249,3,,
426,270139,"Private Room Very Near L train, Bushwick",1093220,Chavisa,Brooklyn,Bushwick,40.70413,-73.92726,Private room,96,2,33,2022-08-24,0.3,3,0,12,,
428,322037,"Luxury Williamsburg, Brooklyn LOFT",1649300,James,Brooklyn,Williamsburg,40.71923,-73.9582,Entire home/apt,250,30,280,2022-07-31,2.2,1,297,5,,
429,270315,Bed-stuy Royal Room,1398639,Juliet,Brooklyn,Bedford-Stuyvesant,40.68611,-73.93089,Private room,55,30,18,2019-09-20,0.15,2,310,0,,
430,322604,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,1651591,Todd,Brooklyn,Greenpoint,40.71872,-73.95277,Private room,134,1,223,2022-08-20,1.75,2,14,48,,
432,324800,Real Williamsburg Artist Loft,1661965,Mathias,Brooklyn,Williamsburg,40.71376,-73.94326,Entire home/apt,160,30,25,2018-12-22,0.2,1,0,0,,
433,223930,Lovely Apartment,1164642,Rosalynn,Brooklyn,Prospect Heights,40.67319,-73.96804,Entire home/apt,150,30,21,2019-06-23,0.16,1,331,0,,
440,225354,charming alcove studio with balcony,1158300,Camila,Brooklyn,Williamsburg,40.71085,-73.96672,Entire home/apt,140,30,11,2019-09-01,0.08,1,281,0,,
447,274995,Spacious 1 bed near subways/park,1437621,Libby,Brooklyn,Crown Heights,40.66824,-73.9617,Entire home/apt,150,30,8,2013-04-12,0.06,1,128,0,,
448,226021,Sunny 2 bdrm W'burg Duplex w/ 3 beds. 5* superhost,815977,Ryan,Brooklyn,Williamsburg,40.71137,-73.9465,Entire home/apt,335,3,217,2022-08-26,1.63,2,117,48,,
449,226637,"Cozy room in Park Slope- 24/7, no contact check in",1181908,Herve,Brooklyn,Park Slope,40.67734,-73.97504,Private room,99,3,13,2022-08-30,0.4,2,40,6,,
450,328744,"Beautiful 2bd Apt near BK Museum, Crown Heights",890215,Duane,Brooklyn,Crown Heights,40.66763,-73.95836,Entire home/apt,195,2,97,2022-09-04,0.76,5,210,41,,
452,227715,SLEEP 4 APARTMENT  IN BROOKLYN,209460,Marylyn Palmer,Brooklyn,Bedford-Stuyvesant,40.6805,-73.94885,Entire home/apt,140,30,260,2022-07-13,1.95,3,308,3,,
453,275976,Lovely and very comfortable 2 bedroom apartment,1417757,Kwab,Brooklyn,Bedford-Stuyvesant,40.68413,-73.93538,Entire home/apt,125,30,231,2022-05-27,1.82,3,214,3,,
454,328788,Private Room in Williamsburg Loft!,1679238,Viveca,Brooklyn,Bedford-Stuyvesant,40.69897,-73.95002,Private room,70,2,96,2022-01-23,0.75,3,0,3,,
455,276317,"The Carlton, Brooklyn brownstone Duplex w/ garden",130901,Chauncey,Brooklyn,Prospect Heights,40.67782,-73.97205,Entire home/apt,650,3,146,2022-08-28,1.12,1,315,24,,
457,277207,Beautiful lrg 1800's syle apt share,1447684,Rosa,Brooklyn,Greenpoint,40.72842,-73.958,Private room,75,7,17,2020-01-05,0.17,3,308,0,,
458,228317,"Your Haven Awaits At ""Emma's Place""",1191142,Lady Jay,Brooklyn,Bedford-Stuyvesant,40.68463,-73.92367,Entire home/apt,145,30,92,2022-05-15,0.69,1,316,2,,
460,228925,Beautiful Brownstone,1194377,Marceline,Brooklyn,Bedford-Stuyvesant,40.68098,-73.94023,Entire home/apt,100,30,11,2021-07-29,0.15,1,0,0,,
463,277883,Sunny Entire Apt with Romantic Bedroom,950657,Michelle,Brooklyn,Prospect-Lefferts Gardens,40.6556,-73.95389,Entire home/apt,100,30,59,2019-12-29,0.45,1,0,0,,
464,334607,Artist's Flat in Historic Building #10263,52043,Patrick,Brooklyn,Williamsburg,40.71529,-73.96032,Entire home/apt,200,30,52,2019-05-03,0.41,1,0,0,,
466,232612,"Lovely pied-à-terre, in an historic building",1217241,Dee,Brooklyn,Bedford-Stuyvesant,40.685,-73.94262,Entire home/apt,105,3,421,2022-09-01,3.17,1,136,58,,
470,341961,Prospect Heights Views & Vanderbilt,29209,Cherie,Brooklyn,Prospect Heights,40.67869,-73.96893,Entire home/apt,115,80,18,2021-08-31,0.14,1,40,0,,
471,278876,"Large, furnished room in a 2 bedroom!",368528,Ally,Brooklyn,Crown Heights,40.66883,-73.95296,Private room,60,30,1,2017-03-18,0.01,1,0,0,,
472,279857,Netflix Show Stay Here Yellow Block 8 Room 5 Bath,1420300,Gordy,Brooklyn,Bedford-Stuyvesant,40.68607,-73.95536,Private room,1200,4,188,2022-09-05,1.47,1,273,34,,
477,342127,Huge room with a parkside view!,753766,Mireya,Brooklyn,Flatbush,40.65366,-73.96135,Private room,60,30,4,2014-01-16,0.03,1,277,0,,
478,235552,HUGE Sunny Duplex Loft with Garden,1234405,Bertie,Brooklyn,South Slope,40.66386,-73.98519,Entire home/apt,300,30,38,2019-12-27,0.29,1,159,0,,
480,385657,Beautiful Loft/10 min to Manhattan!,1930204,Sophia,Brooklyn,Williamsburg,40.70364,-73.93484,Private room,70,9,2,2015-05-15,0.02,1,0,0,,
490,236671,"Williamsburg Garden Home, 5 minutes from Manhattan",1240820,Yvonne,Brooklyn,Williamsburg,40.71732,-73.95561,Entire home/apt,160,30,165,2021-04-03,1.26,1,0,0,,
493,344092,"Heavy Sun, Quiet, Arty 1 Bedroom",1745402,Tony,Brooklyn,Sunset Park,40.64368,-74.02102,Entire home/apt,70,18,19,2016-07-13,0.15,1,0,0,,
494,239899,Spacious & Charming by Prospect Pk,1258363,Todd,Brooklyn,Prospect-Lefferts Gardens,40.66278,-73.95886,Entire home/apt,65,30,7,2021-03-06,0.09,1,0,0,,
496,350168,Artist apt in Park Slope w/backyard,1774431,Kate,Brooklyn,Park Slope,40.67534,-73.98345,Entire home/apt,175,30,10,2022-01-05,0.08,1,159,1,,
498,392948,Williamsburg  /artist bunk small,312722,Kris & Di,Brooklyn,Williamsburg,40.71009,-73.96604,Private room,55,30,14,2022-03-31,0.22,3,263,1,,
499,394026,ArtistLoft-MccarenPark-Williamsburg>Parkview,1651591,Todd,Brooklyn,Greenpoint,40.72044,-73.95377,Private room,200,30,4,2020-02-02,0.03,2,109,0,,
505,352651,COMFORTABLE LARGE ROOM,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.66,-73.95203,Private room,83,5,11,2019-06-23,0.09,3,220,0,,
508,470330,MED BDRM in BK Artist Loft  avail Aug 3rd (flex),2333508,Angel,Brooklyn,Williamsburg,40.71569,-73.93716,Private room,45,4,1,2022-08-09,1.0,1,4,1,,
512,355106,Big room near Prospect Park! NY!,85202288,Tomas,Brooklyn,Prospect-Lefferts Gardens,40.66257,-73.95761,Private room,63,30,44,2019-10-31,0.35,1,249,0,,
514,400039,Big Beautiful Railroad in Brooklyn,1488809,John,Brooklyn,Bushwick,40.70267,-73.92716,Entire home/apt,130,30,53,2017-06-30,0.46,1,0,0,,
515,355563,Luxe Townhome with Roof Terrace | Family Friendly,1621363,Elizabeth,Brooklyn,Carroll Gardens,40.68461,-73.98984,Entire home/apt,550,30,0,,,3,310,0,,
519,471845,Gorgeous Summer Duplex/Yard sublet,2220859,Verena  And Dylan,Brooklyn,Bedford-Stuyvesant,40.68308,-73.94403,Entire home/apt,145,30,3,2013-09-01,0.02,1,0,0,,
520,471914,Brooklyn one-bedroom right by Prospect Park!,2147438,Stephen,Brooklyn,Prospect-Lefferts Gardens,40.65958,-73.96118,Private room,110,30,13,2019-06-30,0.11,1,291,0,,
521,404923,Private Garden Entry,2017752,Jeruschka,Brooklyn,Windsor Terrace,40.64788,-73.97837,Entire home/apt,107,3,300,2022-08-17,2.36,1,254,21,,
522,364785,Sunny large private room in Park Slope,1842714,Susan,Brooklyn,Park Slope,40.67979,-73.97648,Private room,90,30,37,2022-07-23,0.47,1,262,3,,
524,407469,BROWNSTONE TWO IN BROOKLYN in NYC,2015914,Majar,Brooklyn,Bushwick,40.68879,-73.91635,Private room,75,31,116,2020-03-22,0.92,5,0,0,,
526,476841,Sunny Bedroom with Private Kitchenette and Desk,295544,Amanda,Brooklyn,Crown Heights,40.67,-73.95128,Private room,93,1,119,2022-08-30,0.95,1,115,22,,
527,367810,Private room in Manhattan View Artistic Loft,1728785,Veronika,Brooklyn,Greenpoint,40.73626,-73.95634,Private room,140,5,7,2022-07-12,0.1,1,310,4,,
528,373618,Authentic designer loft/roof deck best Williamsbrg,1879389,Christina,Brooklyn,Williamsburg,40.72038,-73.95885,Private room,241,2,98,2022-09-04,0.77,2,94,23,,
533,408983,Brooklyn Brownstone full floor ProspectPark 900sft,520189,Andre,Brooklyn,Prospect-Lefferts Gardens,40.65975,-73.9572,Entire home/apt,370,4,118,2022-07-01,0.94,1,322,8,,
534,409262,"Family friendly, steps to subway & a terrace!",1621363,Elizabeth,Brooklyn,Boerum Hill,40.68561,-73.98919,Entire home/apt,333,30,30,2022-05-31,0.24,3,281,3,,
535,409666,"1 bdr apt, sunny & artsy, 4 min walk to the beach",405225,Olga,Brooklyn,Brighton Beach,40.5767,-73.95565,Entire home/apt,75,30,9,2019-10-15,0.07,1,0,0,,
536,380416,Park Slope Sunny Studio,438133,Ellis,Brooklyn,Park Slope,40.67566,-73.97949,Entire home/apt,66,30,26,2020-11-09,0.36,2,37,0,,
537,380730,Luxury L-Shape Studio + 3 cats,1317588,Alexander,Brooklyn,Sheepshead Bay,40.59556,-73.94998,Entire home/apt,50,30,3,2018-12-04,0.04,1,0,0,,
538,411918,"3 BR apartment Crown Heights, BKLYN",2050338,Verena Vogelbacher,Brooklyn,Crown Heights,40.67128,-73.94307,Entire home/apt,195,5,154,2022-08-18,1.25,3,187,17,,
541,413504,Perfect NYC/Williamsburg Location,1286417,Omri,Brooklyn,Williamsburg,40.71294,-73.94461,Private room,138,4,161,2022-08-26,1.28,1,3,22,,
542,552502,"Private Bedroom, Bath & Books in Brooklyn",2714897,Trista,Brooklyn,Crown Heights,40.67808,-73.9573,Private room,99,30,17,2022-05-14,0.14,1,13,3,,
544,478832,Gorgeous 2 bdrm in Carroll Gardens,2371814,Jennifer,Brooklyn,Carroll Gardens,40.6748,-74.00032,Entire home/apt,150,30,2,2014-05-20,0.02,1,0,0,,
545,552519,Brooklyn Amazing 2bedrm Luxury Apt,2715012,Maurice,Brooklyn,Crown Heights,40.67382,-73.94012,Entire home/apt,145,30,254,2022-09-04,2.07,3,335,6,,
546,479002,Brooklyn Brownstone with Deck and Magical Garden,1708956,Josh,Brooklyn,Fort Greene,40.68687,-73.97074,Entire home/apt,464,6,61,2022-08-31,0.93,1,11,10,,
548,416557,"All Charm: Lush Garden, Huge Kitchen, Peace",2714164,Jasmine,Brooklyn,Greenpoint,40.72292,-73.94577,Entire home/apt,159,30,47,2021-03-31,0.39,1,286,0,,
550,417685,Bright and Quiet 2 BR in Park Slope,85006178,Alain,Brooklyn,South Slope,40.66481,-73.97776,Entire home/apt,180,2,284,2022-08-23,2.35,1,229,62,,
552,483414,Best double Room all included wifi,1539749,Edward,Brooklyn,Bedford-Stuyvesant,40.68476,-73.94867,Private room,55,30,24,2020-01-01,0.19,3,315,0,,
554,557487,Full apartment close to G & L train,2740824,Lindsey,Brooklyn,Greenpoint,40.72378,-73.947,Entire home/apt,114,20,24,2019-12-09,0.2,1,0,0,,
555,483505,Williamsburg Brooklyn LOVE Home,2393537,Jodi,Brooklyn,Williamsburg,40.709,-73.96804,Entire home/apt,204,1,161,2022-08-22,1.35,1,238,57,,
556,419373,Stylish Loft,2085639,Eada,Brooklyn,Bedford-Stuyvesant,40.68849,-73.94224,Entire home/apt,90,2,224,2020-04-01,1.8,1,218,0,,
560,423015,"Cozy Private One Bedroom, Brooklyn",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68877,-73.95408,Private room,35,20,36,2020-04-01,0.36,4,74,0,,
561,484297,Large home in most desirable Brooklyn hood!,2397411,John,Brooklyn,Clinton Hill,40.68375,-73.96458,Entire home/apt,375,30,12,2019-08-17,0.1,1,0,0,,
563,484312,Loft-Like Park Slope 3bdr Duplex,2306962,Hana,Brooklyn,South Slope,40.66029,-73.98566,Entire home/apt,300,2,54,2022-08-21,0.54,1,33,10,,
564,484728,Modern 1br by ocean in Brooklyn,2396741,Alex,Brooklyn,Fort Hamilton,40.61211,-74.03451,Entire home/apt,105,30,4,2019-08-05,0.04,1,0,0,,
572,432823,Quiet adorable large studio brownstone,687361,Orna,Brooklyn,Park Slope,40.67634,-73.97666,Entire home/apt,266,3,2,2022-08-24,2.0,2,335,2,,
573,565814,Bright friendly room in Brooklyn,532819,Heather,Brooklyn,Bedford-Stuyvesant,40.68257,-73.93713,Private room,40,30,1,2016-12-28,0.01,1,0,0,,
574,433218,Lovely 1 bdrm in Prospect Heights!,644941,Miya,Brooklyn,Prospect Heights,40.67793,-73.9702,Entire home/apt,130,30,49,2020-03-03,0.39,1,0,0,,
575,433414,Spacious & Sunny in Prime Brooklyn,287733,David,Brooklyn,Clinton Hill,40.68566,-73.96781,Entire home/apt,150,30,106,2021-11-20,0.85,1,230,1,,
576,491123,Cozy Love Nest Prospect Heights,2427868,Ada,Brooklyn,Prospect Heights,40.67379,-73.96623,Private room,114,2,187,2022-09-05,1.64,1,1,39,,
577,491529,3 bdrm family friendly home in central Park Slope,2429432,Julie,Brooklyn,Park Slope,40.67219,-73.97672,Entire home/apt,295,4,59,2021-10-11,0.6,1,0,6,,
580,434792,"1 br. studio duplex,  Park Slope/Gowanus, Brooklyn",2117078,Joe,Brooklyn,Park Slope,40.67154,-73.98745,Entire home/apt,185,4,113,2022-07-18,0.9,1,6,2,,
582,437352,"Clean, sunny 2BR in Brooklyn's Nicest Area",290662,Seth,Brooklyn,South Slope,40.66902,-73.98884,Entire home/apt,117,89,19,2021-03-27,0.15,1,342,0,,
583,492785,RENOVATED SUNNY LARGE 1 BD WITH ART,2435392,Michelle,Brooklyn,Clinton Hill,40.68657,-73.96262,Entire home/apt,250,30,72,2016-08-21,0.58,1,332,0,,
585,568661,"Bright, Airy Loft Apt in Bushwick",2590864,Jason,Brooklyn,Bushwick,40.70783,-73.92071,Entire home/apt,90,25,58,2022-07-31,0.49,1,170,7,,
586,494296,Brooklyn waterfront large sunny apt,2442340,Maddy,Brooklyn,Cobble Hill,40.68705,-74.00002,Private room,75,30,0,,,1,0,0,,
588,568684,800sqft apartment with huge terrace,2798644,Alessandra,Brooklyn,Bushwick,40.70073,-73.92245,Entire home/apt,115,370,6,2018-04-15,0.06,1,0,0,,
589,438513,Big Beautiful Brooklyn Apt @ Park!,2177462,Marc,Brooklyn,Prospect-Lefferts Gardens,40.65712,-73.96105,Entire home/apt,122,4,137,2022-08-29,1.09,1,1,28,,
592,570218,Duplex Loft in Fort Greene,2805772,Christopher,Brooklyn,Fort Greene,40.68497,-73.97644,Entire home/apt,133,30,28,2020-03-01,0.23,1,0,0,,
593,496166,"Beautiful, Spacious 4 BR Brooklyn Brownstone",2450665,D,Brooklyn,South Slope,40.66609,-73.98472,Entire home/apt,254,5,17,2022-08-21,0.21,1,91,4,,
594,439870,"Gorgeous Park Slope, BK triplex 4BD",1903758,Andrij,Brooklyn,Park Slope,40.66943,-73.98188,Entire home/apt,425,60,2,2020-01-05,0.05,1,249,0,,
595,570750,Fabulous  2 bdr discount on weekly/monthly stays,2806561,Noemie,Brooklyn,Crown Heights,40.67543,-73.93971,Entire home/apt,175,4,300,2022-08-23,2.43,1,167,36,,
597,498052,Modern private room in condominium,2426779,Regina,Brooklyn,Williamsburg,40.71493,-73.96106,Private room,125,2,179,2022-09-05,1.45,1,118,26,,
599,571564,large spacious room,1141935,Ana,Brooklyn,Crown Heights,40.67432,-73.94744,Private room,95,30,127,2022-05-01,1.04,3,281,2,,
600,498859,"NYC 30 min by Subway, Brooklyn 2",2462260,Dimitry,Brooklyn,Brighton Beach,40.58294,-73.96384,Entire home/apt,169,30,73,2020-08-29,0.83,1,333,0,,
