,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
2133,2661098,"New York City, a safe and (mostly) quiet place.",13621509,Renald,Queens,Middle Village,40.7264,-73.87104,Private room,65,2,21,2021-12-30,0.22,1,35,4,,
2156,2830518,"Safe Clean Sunny, 15 min Manhattan",11363157,Delia,Queens,Astoria,40.76114,-73.91987,Private room,65,50,30,2015-11-15,0.29,1,129,0,,
2160,2677779,Quaint Room,8083568,Favio,Queens,Jackson Heights,40.75123,-73.87435,Private room,50,30,70,2019-12-31,0.69,1,336,0,,
2162,2683455,3BR Family apt 15 min to Manhattan w/ garden,1273385,Cecile,Queens,Long Island City,40.74897,-73.9209,Entire home/apt,95,30,7,2019-12-29,0.07,1,0,0,,
2182,2690370,Spectacular Views of Mid-Town,480923,Diane,Queens,Long Island City,40.74426,-73.95789,Entire home/apt,200,30,1,2014-08-04,0.01,1,0,0,,
2205,3040654,Sunny Bedroom In Astoria!,6041,Miranda,Queens,Ditmars Steinway,40.77758,-73.9095,Private room,48,30,14,2018-01-02,0.16,1,0,0,,
2224,3095502,Cozy 1BR Apartment by Subway,10930874,Tyler,Queens,Forest Hills,40.72805,-73.84948,Entire home/apt,100,30,1,2014-09-04,0.01,2,0,0,,
2227,2876032,"Backpackers Haven , Bed 2",14103991,Ruth,Queens,Flushing,40.75474,-73.81985,Shared room,30,30,43,2022-07-10,0.43,8,76,3,,
2233,2880336,quaint apartment with city views,14720647,Christian,Queens,Ridgewood,40.70977,-73.91657,Entire home/apt,95,30,25,2015-12-25,0.25,1,0,0,,
2247,2889377,garden view  / female guest,14103991,Ruth,Queens,Flushing,40.75605,-73.82007,Private room,48,30,54,2022-05-08,0.54,8,139,2,,
2254,2896760,"Safe, cozy & minutes to NYC",3339701,Angelo,Queens,Ditmars Steinway,40.77423,-73.91815,Private room,50,1,194,2022-08-09,1.91,4,280,31,,
2257,3112284,Spacious room in flushing ny ❤️,15815237,Mack,Queens,Flushing,40.76381,-73.83327,Private room,59,30,35,2016-12-31,0.36,1,363,0,,
2270,3123479,Sunny extra large two- bedroom steps to subway.,15863914,George,Queens,Ditmars Steinway,40.7712,-73.91705,Private room,216,5,12,2022-08-17,1.84,1,124,12,,
2300,3156969,Surfers' and Beach Goers' Paradise,16019176,Marek,Queens,Rockaway Beach,40.58493,-73.81736,Entire home/apt,145,2,319,2022-07-08,3.17,1,315,41,,
2312,3302932,Whole beautiful house with Backyard,2082345,Rabah,Queens,Woodhaven,40.6921,-73.84813,Entire home/apt,250,30,0,,,1,0,0,,
2340,3324203,Spacious Studio in my new smart house,16782573,Dorina,Queens,Middle Village,40.71558,-73.88233,Entire home/apt,110,4,251,2022-09-04,2.54,2,306,35,,
2341,3325617,LEGAL studio in Queens,16790098,Shawn & Christine,Queens,Woodside,40.74515,-73.90865,Entire home/apt,115,2,287,2022-08-14,2.88,1,1,29,,
2353,3199681,Bright & Sunny FULLY FURNISHED Room,627678,Nathan,Queens,Forest Hills,40.73402,-73.85468,Private room,35,30,2,2018-08-20,0.04,2,0,0,,
2381,3354458,Private 1 bedroom suite with backyard access,16926880,Dan,Queens,Long Island City,40.74349,-73.94954,Private room,75,31,44,2019-10-20,0.45,1,0,0,,
2397,3489095,Location Silma,3250450,Petya,Queens,Maspeth,40.7393,-73.89958,Private room,39,30,0,,,18,338,0,,
2398,3489242,Location little Elio,3250450,Petya,Queens,Astoria,40.77025,-73.92628,Private room,43,30,8,2019-06-12,0.08,18,338,0,,
2414,3499016,House 1 Bed $100/ night per person,17618198,Edvaldo,Queens,Ditmars Steinway,40.77797,-73.90604,Private room,100,30,2,2014-09-22,0.02,1,365,0,,
2425,3369623,Astoria: full apartment,17000648,Michael,Queens,Astoria,40.77501,-73.92541,Entire home/apt,90,30,33,2016-01-02,0.37,1,0,0,,
2441,3379914,Spacious & Cozy NYC Apartment in Brooklyn/Queens,9317567,Suzy,Queens,Ridgewood,40.69962,-73.90545,Entire home/apt,110,45,17,2022-05-24,0.18,1,258,1,,
2443,3383325,Adorable NYC Stay-Close to JFK/Casino/Subway,17069482,Gabriella,Queens,Howard Beach,40.66269,-73.83419,Entire home/apt,168,2,7,2022-08-14,2.08,1,356,7,,
2471,3585309,Beautiful home away from home!,18060671,Freddy,Queens,Flushing,40.76187,-73.80418,Entire home/apt,1393,30,17,2019-04-22,0.17,1,92,0,,
2492,3594408,Bedr w Priv Bathr+Balc 15m frm city,6150064,Sonya,Queens,Astoria,40.76865,-73.91953,Private room,85,30,2,2015-08-25,0.02,1,0,0,,
2507,3554013,Full-Sized Bedroom Available,17893521,Rommana,Queens,Maspeth,40.73566,-73.89882,Private room,50,30,2,2022-08-31,0.02,1,341,1,,
2531,3624387,"Beautiful Apt x Rent in Astoria, NY",4666670,Jeanny,Queens,Long Island City,40.76514,-73.93361,Entire home/apt,165,30,32,2021-10-03,0.33,2,344,1,,
2534,3624952,Oasis in Queens: Private BR/ bath,2574452,Samita,Queens,Jackson Heights,40.75193,-73.89085,Private room,50,30,2,2014-09-20,0.02,1,0,0,,
2537,3852261,"Perfect 4-Beds Home Near Beach, Boardwalk, Shops",19866189,Natasha,Queens,Arverne,40.58921,-73.79508,Entire home/apt,494,30,103,2022-07-01,1.05,3,351,2,,
2544,3727816,Great place near Flushing Meadow,19044620,Claudiu,Queens,Forest Hills,40.73525,-73.85274,Private room,80,30,2,2014-10-22,0.02,1,0,0,,
2564,3644017,"Lovely, quiet, private, close to everything",5909599,Danica,Queens,Ditmars Steinway,40.7759,-73.91432,Private room,130,7,38,2019-11-03,0.38,2,0,0,,
2574,3652230,Bay View - Room Looking Over The Water!,681225,Haya,Queens,Rockaway Beach,40.58861,-73.81489,Private room,98,1,63,2022-08-28,0.72,2,363,12,,
2580,3747107,Clean+Comfy+Cozy Room in NYC Home,9535767,Nayoung,Queens,Woodside,40.74648,-73.90116,Private room,50,30,3,2015-08-07,0.03,1,0,0,,
2613,3759814,"30 min to midtown, 5 min from metro",19250555,Stalin,Queens,Elmhurst,40.74151,-73.88053,Private room,58,7,11,2022-08-26,0.11,1,57,1,,
2614,3905802,"Large,private ent.nr R&M trains.10 min frm Manhtn!",8524356,Nick,Queens,Long Island City,40.75324,-73.91308,Private room,43,27,4,2022-07-01,0.22,2,250,1,,
2615,3760029,Charming studio for rent in Astoria,19250606,Sylvia,Queens,Astoria,40.75481,-73.916,Entire home/apt,150,2,168,2020-02-17,1.74,1,250,0,,
2619,3677769,Beautiful Large Sunny Bedroom,18681479,Pamela,Queens,Sunnyside,40.74329,-73.92317,Private room,75,30,118,2020-01-02,1.21,1,0,0,,
2629,3912900,Luxury Condo with Manhattan views,17576947,Rita,Queens,Astoria,40.76826,-73.9283,Private room,95,14,5,2022-04-21,0.05,1,326,1,,
2671,3793161,Location Vera Meli,3250450,Petya,Queens,Woodside,40.75482,-73.90828,Private room,42,30,13,2021-12-16,0.14,18,337,2,,
2673,3933382,Private room 5 min from manhattan!,20379079,Zack,Queens,Long Island City,40.7512,-73.94019,Private room,45,30,3,2016-07-26,0.04,1,0,0,,
2679,3939535,JFK/LGA Queens Modern Apt.,20411855,Chuck,Queens,Briarwood,40.70909,-73.8181,Private room,70,30,68,2022-05-11,0.72,1,258,1,,
2692,3710685,Vintage NYC apt 15min from Times Sq,15789646,Steven,Queens,Sunnyside,40.74402,-73.9157,Entire home/apt,121,30,92,2022-07-30,0.95,3,342,4,,
2695,3945636,Charming Quiet Private Bedroom in Astoria,20446890,Ivo,Queens,Astoria,40.77,-73.92833,Private room,63,30,5,2016-08-14,0.06,1,7,0,,
2703,3808358,Room 15. min from Midtown in Super Safe Area,19569282,Kay,Queens,Astoria,40.76315,-73.92709,Private room,45,30,1,2014-08-16,0.01,1,0,0,,
2709,4003515,Charming New York town house,2787824,Martyn,Queens,Glendale,40.704,-73.89389,Private room,95,30,46,2017-06-23,0.58,1,0,0,,
2710,3817304,"Stay 30 min to Times Sq in quaint Sunnyside, Qns",6615826,Chad,Queens,Sunnyside,40.74246,-73.9272,Private room,65,21,10,2020-09-13,0.23,1,0,0,,
2745,4026150,The Coziest Cove in Queens | Home Away From Home!,16514175,Hector Sr,Queens,Elmhurst,40.74674,-73.88593,Entire home/apt,110,4,211,2022-08-13,2.16,3,281,39,,
2749,3835681,"Great location, new lower rates!!!",3339701,Angelo,Queens,Ditmars Steinway,40.77443,-73.91925,Private room,50,1,192,2022-06-20,1.97,4,315,4,,
2750,3835757,...New lower rates for low season!!,3339701,Angelo,Queens,Ditmars Steinway,40.77364,-73.91987,Private room,50,1,268,2022-08-22,2.73,4,313,27,,
2752,3836199,"2 bedroom with yard, 4 mins to LGA",19758179,Telmo,Queens,East Elmhurst,40.76412,-73.88197,Entire home/apt,157,30,129,2022-05-17,1.32,6,365,2,,
2757,3839717,Location Marie Netty,3250450,Petya,Queens,Woodside,40.74205,-73.90862,Private room,40,30,4,2016-09-25,0.04,18,345,0,,
2769,3975630,Beautiful 1 bedroom in NYC,20604091,Eliana E,Queens,Woodside,40.7427,-73.91262,Entire home/apt,150,2,191,2022-07-30,1.96,2,134,40,,
2772,4033998,Chic and peaceful,11818785,Fabio,Queens,Jackson Heights,40.75086,-73.88755,Private room,200,30,0,,,1,88,0,,
2778,4037522,"Cozy, Safe & Clean room in Astoria",608396,Kiara,Queens,Astoria,40.76271,-73.90882,Private room,99,30,16,2019-09-15,0.16,1,296,0,,
2809,4047638,NYC-Great Cost x Benefit-Huge Room-Next to Subway.,20987432,Valeria,Queens,Astoria,40.76341,-73.928,Private room,80,30,27,2019-10-13,0.28,1,0,0,,
2815,4047815,Jackson Heights charmer!,20988865,Elizabeth,Queens,Jackson Heights,40.75351,-73.89483,Entire home/apt,100,30,24,2018-12-30,0.25,1,0,0,,
2829,4312431,2 Bedroom. Private apt. (L14),1834769,Debbie,Queens,Maspeth,40.72452,-73.90629,Entire home/apt,125,30,6,2018-11-04,0.06,2,0,0,,
2831,4322711,1 Bedroom Luxury Basement Rental,77328,Jacqueline,Queens,South Ozone Park,40.67495,-73.80526,Private room,150,30,0,,,1,342,0,,
2842,4172633,Cozy one bedroom apt at the center of Astoria,21652004,June,Queens,Astoria,40.75824,-73.9202,Entire home/apt,110,30,1,2017-07-03,0.02,1,0,0,,
2843,4339202,"**ASTORIA one private cozy, cute room** Nihongo ok",22527661,Mio,Queens,Astoria,40.76054,-73.91786,Private room,70,30,2,2019-05-23,0.03,1,0,0,,
2851,4060993,Spacious apt. 15 min to Manhattan,21064077,Dan,Queens,Ridgewood,40.70067,-73.90657,Entire home/apt,52,30,5,2017-10-31,0.06,1,0,0,,
2852,4174847,Quiet bedroom in a zero-waste household.,21663531,Dana,Queens,Ridgewood,40.70899,-73.9027,Private room,48,8,44,2022-07-09,0.5,1,162,3,,
2870,4357134,Beautiful NY Gem,7809661,Mamie,Queens,Ditmars Steinway,40.77172,-73.91769,Entire home/apt,200,30,0,,,1,0,0,,
2874,4357892,New!!!  4 BR/2 Bth in a private house.,22727798,Roman,Queens,Bay Terrace,40.77769,-73.78206,Entire home/apt,163,30,95,2019-12-30,1.13,1,0,0,,
2881,4359756,"MANHATTAN VIEW, 12minutes from Times Square",2129777,Aj,Queens,Long Island City,40.75061,-73.93908,Private room,233,2,34,2022-09-07,0.53,1,80,11,,
2921,4227554,"Big private 2BR, just minutes to Manhattan!",21941065,David,Queens,Woodside,40.74372,-73.90856,Entire home/apt,190,30,143,2020-06-28,1.51,1,0,0,,
2928,4092826,Forest Hills Villa 皇后区“曼哈顿”－森林小丘别墅！,21228368,Jie,Queens,Forest Hills,40.71336,-73.849,Entire home/apt,183,4,148,2022-09-05,1.53,1,92,26,,
2931,4235620,Elegant furnished 1BR apartment,21979970,Louise & Thomas,Queens,Flushing,40.73363,-73.79806,Entire home/apt,100,30,22,2022-08-07,0.23,1,89,2,,
2933,4241028,Private Studio Apartment,22006854,Kishorie,Queens,Jamaica,40.68491,-73.79561,Entire home/apt,89,1,433,2022-08-21,4.5,1,352,34,,
2934,4243533,Private Bedroom in Large Apartment,8732038,Lorna,Queens,Woodside,40.74808,-73.90404,Private room,100,30,0,,,1,0,0,,
2964,4392596,Great room in a 2 BD apartment,20820856,Waleed,Queens,Ditmars Steinway,40.77304,-73.91167,Private room,70,30,4,2019-05-26,0.1,1,0,0,,
2968,4127524,Entire 1BD Apt in Long Island City!,828682,Leora,Queens,Long Island City,40.74283,-73.95002,Entire home/apt,200,30,2,2015-12-01,0.02,1,0,0,,
2980,4264049,Location Little Marcela,3250450,Petya,Queens,Astoria,40.76497,-73.91029,Private room,41,30,9,2022-08-19,0.1,18,337,3,,
2981,4264127,Location Lucy,3250450,Petya,Queens,Astoria,40.75841,-73.91544,Private room,41,30,16,2022-03-29,0.18,18,319,1,,
2990,4270499,Cozy One Bedroom Apt - Astoria,22171095,George & Diana,Queens,Astoria,40.76191,-73.92119,Entire home/apt,129,31,112,2018-06-18,1.16,2,129,0,,
2993,4430808,Private Studio Near Queens Hosp & St. John's Univ.,23002099,Sol,Queens,Jamaica Estates,40.72005,-73.80164,Entire home/apt,93,21,213,2021-06-24,2.27,1,171,0,,
2994,4402117,GORGEOUS 2 Bedroom in Queens NYC,22780462,Mark,Queens,Kew Gardens Hills,40.72872,-73.82548,Entire home/apt,174,3,151,2022-08-22,1.65,2,343,29,,
3004,4274462,Spacious and cosy private room.,22189723,Diego,Queens,Ridgewood,40.70472,-73.91047,Private room,49,30,39,2020-04-30,0.44,3,189,0,,
3007,4403928,Modern Apt Close to Manhattan,2558779,Marina,Queens,Ridgewood,40.70178,-73.90558,Private room,70,3,69,2022-08-31,0.77,2,335,13,,
3015,4440538,1 private bed room w/ balcony _ Queens NY,23048955,Mohammed,Queens,Elmhurst,40.73619,-73.87359,Private room,59,1,18,2021-12-31,0.44,1,0,13,,
3017,4279260,Bright Scandi-inspired guest apt in private house,22216726,Linda,Queens,Ridgewood,40.70453,-73.90152,Entire home/apt,152,30,108,2022-06-29,1.2,1,5,4,,
3018,4537500,Location Nancy,3250450,Petya,Queens,Astoria,40.76421,-73.92846,Private room,45,31,2,2017-09-29,0.02,18,342,0,,
3026,4538274,"Country Vibe, Big City Feel",23532244,Wendy,Queens,Ditmars Steinway,40.7712,-73.9163,Entire home/apt,200,2,33,2022-07-10,0.38,1,51,8,,
3044,4452723,Cozy 2BR apartment,2050338,Verena Vogelbacher,Queens,Richmond Hill,40.70054,-73.82785,Entire home/apt,93,30,17,2022-08-09,0.18,3,186,1,,
3059,4641291,Room in queens covenient safe locat,24030482,Eddie,Queens,Bellerose,40.72415,-73.73002,Private room,99,30,5,2019-10-13,0.1,1,0,0,,
3063,4642151,"Cozy br in Astoria, close to La Guardia and Park!",19868914,Xavier,Queens,Astoria,40.77495,-73.92759,Private room,75,1,0,,,1,355,0,,
3090,4555241,"Clean, Cozy, Close to City (15min)",23342410,Amy,Queens,Astoria,40.75863,-73.92792,Entire home/apt,99,30,0,,,1,0,0,,
3092,4479556,Amazing convenient 5 min  to city,23243453,Rodney,Queens,Long Island City,40.74776,-73.94562,Entire home/apt,225,30,1,2015-01-04,0.01,1,0,0,,
3115,4666794,Cozy Bedroom in Large Apartment,18511357,Meagan,Queens,Ditmars Steinway,40.77272,-73.90757,Private room,60,30,1,2017-07-01,0.02,1,0,0,,
3117,4667046,Sleek retreat in the heart of NYC !,24146326,Julien,Queens,Astoria,40.76583,-73.93014,Entire home/apt,334,3,128,2022-08-15,1.43,2,343,21,,
3164,4518242,Zen MiniPalace Astoria,23424461,Alex,Queens,Astoria,40.76536,-73.91544,Entire home/apt,80,30,3,2016-01-02,0.03,1,0,0,,
3181,4593770,Sunny & spacious 1 bedroom gem!,23812318,Chelsea,Queens,East Elmhurst,40.75621,-73.88232,Entire home/apt,105,30,24,2019-12-28,0.26,1,106,0,,
3184,4705670,"Private, quiet spacious room with tons of sun!",24117644,Joshua,Queens,Astoria,40.75671,-73.92483,Private room,60,30,93,2021-11-07,1.01,1,241,1,,
3188,4525589,Spacious studio apt in Jackson Hts,20627511,Mark,Queens,Jackson Heights,40.74859,-73.89214,Entire home/apt,90,30,0,,,1,0,0,,
3191,4596378,Cozy room not too far from LaGuardia Airport,23824219,Joshua,Queens,East Elmhurst,40.75894,-73.89389,Private room,58,3,81,2022-07-02,0.86,1,75,15,,
3203,4710310,GREAT ROOM IN ASTORIA QUEENS,24344136,Steffany,Queens,Astoria,40.76888,-73.90807,Private room,70,30,0,,,1,0,0,,
3209,4711070,SPACIOUS LIVING ROOM SPACE WITH QUEEN BED!,24347671,Ioanna,Queens,Woodside,40.74491,-73.91192,Private room,125,30,26,2022-05-01,0.35,1,329,1,,
3218,4737392,"Luxurious beds in a simple, clean, cozy home",24418383,Christopher,Queens,Astoria,40.76066,-73.91519,Entire home/apt,100,1,94,2021-09-27,1.0,1,0,2,,
3220,4717296,"Luxury Astoria 1BD apt, 20min from Manhattan",24009463,Vadim,Queens,Astoria,40.76624,-73.93338,Entire home/apt,250,180,97,2020-03-13,1.13,2,90,0,,
3255,4628804,Cozy Room in NYC!  =),23971734,Rene,Queens,Sunnyside,40.74089,-73.92051,Private room,45,5,4,2016-10-26,0.04,1,0,0,,
3259,4742102,Our home is your home.(Vegetarian),6932195,Mindy (...And I'M Jeff),Queens,Fresh Meadows,40.73158,-73.78746,Entire home/apt,679,5,39,2022-07-27,0.46,1,353,4,,
3264,4629726,Sunny Studio,23971405,Monica,Queens,Kew Gardens,40.70705,-73.83346,Entire home/apt,100,30,1,2016-01-02,0.01,1,0,0,,
3270,4637053,Beautiful Astoria apt next to Manhattan,24009463,Vadim,Queens,Long Island City,40.76601,-73.93388,Entire home/apt,250,180,176,2020-03-28,1.88,2,365,0,,
3287,4887638,"Sunnyside, New York - Stay and get connected",25145883,Sp,Queens,Sunnyside,40.74314,-73.91563,Private room,50,1,5,2019-08-23,0.13,1,45,0,,
3289,4808505,Clean and convenient room - Stay alone for May,24765924,Cesar,Queens,East Elmhurst,40.7648,-73.88255,Private room,50,30,68,2020-01-04,0.81,2,129,0,,
3317,4897673,Room available for long term,14035846,Monica,Queens,Sunnyside,40.74384,-73.92114,Private room,50,30,2,2018-08-12,0.04,1,0,0,,
3329,4823386,The Big and Cozy Cove | Home Away From Home!,16514175,Hector Sr,Queens,Elmhurst,40.74674,-73.88593,Entire home/apt,175,5,129,2022-08-26,1.95,3,223,35,,
3341,4766198,Private Room with Own Entrance,24590092,Debbie,Queens,Astoria,40.75962,-73.91419,Private room,80,30,2,2015-06-26,0.02,1,0,0,,
3358,4773463,Bright new studio in heart of LIC,7156474,Haley,Queens,Long Island City,40.74651,-73.954,Entire home/apt,175,30,0,,,1,0,0,,
3362,4830154,"Furnished room with Bed, Closet, TV",24865745,Subramanian,Queens,Ozone Park,40.68182,-73.84442,Private room,45,30,0,,,1,0,0,,
3373,4777236,Private floor/entrance/parking in townhouse,3295012,Marc & Farnoosh,Queens,Rego Park,40.72076,-73.8628,Private room,123,1,43,2022-08-27,0.51,1,76,5,,
3388,4839932,"Super spacious cozy one-bedroom apartment, Astoria",24907501,Milena,Queens,Astoria,40.76944,-73.91939,Entire home/apt,125,30,8,2019-01-03,0.09,1,0,0,,
3400,4841257,Stunning apartment in ASTORIA,4990142,Janset,Queens,Astoria,40.77173,-73.92767,Entire home/apt,65,30,6,2022-01-27,0.06,1,0,1,,
3442,4792529,Restored Bungalow of Rockaway Beach,57101,Maribel & Carolina,Queens,Rockaway Beach,40.59009,-73.81323,Entire home/apt,220,1,327,2022-08-30,3.48,1,327,50,,
3443,4792533,"Great Room in Astoria,NYC",2546941,Rafael,Queens,Astoria,40.75677,-73.91624,Private room,180,4,8,2021-10-31,0.09,1,0,4,,
3448,4792744,Artist Duplex,24525564,Brian,Queens,Ridgewood,40.702,-73.90193,Entire home/apt,334,1,50,2022-09-04,4.23,1,244,50,,
3459,4861046,Beautiful light cozy apartment,7355953,Carmen,Queens,Astoria,40.75741,-73.92509,Entire home/apt,125,30,0,,,1,0,0,,
3465,4968798,Room in Jackson Heights (Queens),23345098,Jorge,Queens,East Elmhurst,40.75684,-73.87709,Private room,50,52,33,2022-01-09,0.36,1,143,1,,
3470,5020687,Studio in Downtown Flushing!!! Best location!,10366837,Judy,Queens,Flushing,40.75794208532509,-73.82971288898162,Private room,158,2,130,2022-09-05,1.96,2,155,3,,
3487,5030646,Studio sized private room with Bath,25968714,Arcilesi Homberg,Queens,Jackson Heights,40.75394,-73.87986,Private room,100,30,40,2022-06-06,0.45,1,354,1,,
3500,4987929,Near Subway -15 min to Manhattan,25715117,Lilia,Queens,Astoria,40.76523,-73.92812,Private room,100,30,51,2020-02-21,0.57,1,311,0,,
3507,4993422,A Beautiful and Sunny Artist's Home,25744379,Sonia,Queens,Astoria,40.76791,-73.9204,Entire home/apt,72,30,39,2019-10-15,0.44,1,0,0,,
3522,5006927,PRIVATE SUNNY ROOM IN BUSHWICK!,25821864,Viva,Queens,Ridgewood,40.70547,-73.91432,Private room,65,30,5,2015-10-07,0.05,1,0,0,,
3530,5232121,".Safe, cozy & minutes to NYC",3339701,Angelo,Queens,Ditmars Steinway,40.77727,-73.91761,Private room,50,1,147,2022-07-30,1.62,4,313,24,,
3536,5233345,Cosy style private bedroom with Queen bed,27084741,Paul,Queens,Sunnyside,40.74401,-73.91331,Private room,90,30,29,2019-10-08,0.33,2,365,0,,
3554,5414911,“纽约之家 ”独立洗手间PrivateBathroom,27673980,Amy,Queens,Flushing,40.74537,-73.83252,Private room,68,1,104,2022-08-01,1.15,8,57,23,,
3558,5260386,"Bedroom, 15 mins from Manhattan",3851843,Ashlie,Queens,Woodside,40.74214,-73.90236,Private room,56,5,12,2022-08-17,0.14,2,11,9,,
3566,5431845,Beautiful Fully Furnished 1 bed/bth,3680008,Aliya,Queens,Long Island City,40.75279,-73.94089,Entire home/apt,134,500,30,2018-06-24,0.33,1,90,0,,
3574,5094593,Cozy room - Internet up to 1000 Mbps.,7801481,Inez,Queens,Bay Terrace,40.78797,-73.7804,Private room,99,3,4,2018-05-04,0.05,2,0,0,,
3595,5106749,Cozy 1BD near midtown Manhattan,26388856,Kat,Queens,Long Island City,40.76024,-73.92986,Entire home/apt,110,30,49,2022-06-28,0.55,1,166,3,,
3599,5287733,Cozy Room,27379417,Dr.Sally,Queens,South Ozone Park,40.66843,-73.82541,Private room,85,1,243,2018-04-30,2.64,1,0,0,,
3611,5121827,Cozy 2 bedroom basement apartment,26435150,Jonathan,Queens,Forest Hills,40.71269,-73.85365,Entire home/apt,150,3,9,2022-08-14,2.5,1,303,9,,
3623,5482918,Pleasant Place Rooms JFK Private Housings Complex,26602392,Dean&Paula,Queens,Springfield Gardens,40.66228,-73.76676,Private room,85,1,159,2022-09-03,2.06,2,354,7,,
3644,5309959,"A room in private house,",22420999,Herman,Queens,Richmond Hill,40.69579,-73.83174,Private room,48,2,30,2022-09-04,0.37,5,251,7,,
3650,5168749,LIC Super Sunny & Spacious 1BR Apt,10433019,Serene,Queens,Long Island City,40.74425,-73.94953,Entire home/apt,168,30,15,2022-08-31,0.16,1,270,4,,
3678,5340262,纽约之家(Sunnyhome7),27673980,Amy,Queens,Flushing,40.74537,-73.83252,Private room,60,1,279,2022-08-23,3.06,8,66,8,,
3694,5185359,1.5 Bedroom - Artist's Retreat,5788393,Amy,Queens,Astoria,40.75976,-73.92603,Entire home/apt,99,30,19,2018-02-17,0.22,1,0,0,,
3695,5188840,"Home For Medical Professionals - ""Doromania""",26377263,Stat,Queens,Far Rockaway,40.59621,-73.75413,Private room,47,6,10,2021-07-31,0.12,53,334,0,,
3697,5560024,Ellington,14785032,Jake,Queens,St. Albans,40.69093,-73.77806,Private room,52,1,166,2022-09-02,1.83,3,355,11,,
3707,5370580,Private room in 2/bed doorman condo,12621774,Lillo,Queens,Corona,40.73794,-73.85343,Private room,47,2,75,2022-08-21,0.83,1,333,17,,
3716,5384774,"Home For Medical Professionals - ""Singultus""",26377263,Stat,Queens,Far Rockaway,40.59511,-73.75424,Private room,47,6,6,2022-01-29,0.07,53,145,2,,
3723,5579240,🔹️Charming🔹️1br near Airtran & LIRR,17523196,Diane,Queens,Jamaica,40.69461,-73.79604,Entire home/apt,72,3,30,2022-09-03,0.82,1,55,7,,
